# experiment = bandwidth_tcp
# pair = c0-s0
120.0	875.119019	# c0-s0	Last_Value
180.0	798.148010	# c0-s0	Last_Value
240.0	882.601013	# c0-s0	Last_Value
300.0	936.510986	# c0-s0	Last_Value
360.0	792.840027	# c0-s0	Last_Value
420.0	864.674988	# c0-s0	Sliding_Window_Mean
480.0	882.739014	# c0-s0	Sliding_Window_Mean
540.0	856.754028	# c0-s0	Sliding_Window_Mean
600.0	891.250977	# c0-s0	Sliding_Window_Mean
660.0	859.528992	# c0-s0	Sliding_Window_Mean
720.0	853.679993	# c0-s0	Sliding_Window_Mean
780.0	831.265015	# c0-s0	Sliding_Window_Mean
840.0	845.898987	# c0-s0	Sliding_Window_Mean
900.0	821.226990	# c0-s0	Adjusted_Median
960.0	848.171021	# c0-s0	Adjusted_Median
1020.0	844.835999	# c0-s0	Adjusted_Median
1080.0	817.690979	# c0-s0	Adjusted_Median
1140.0	835.106995	# c0-s0	Adjusted_Median
1200.0	821.619019	# c0-s0	Van_Jacobson
1260.0	849.431030	# c0-s0	Van_Jacobson
1320.0	840.791016	# c0-s0	Van_Jacobson
1380.0	856.489990	# c0-s0	Adjusted_Median
1440.0	826.870972	# c0-s0	Van_Jacobson
1500.0	856.169006	# c0-s0	Adjusted_Median
1560.0	867.184021	# c0-s0	Adjusted_Median
1620.0	854.075989	# c0-s0	Adjusted_Median
1680.0	824.526978	# c0-s0	Trimmed_Median
1740.0	769.573975	# c0-s0	Trimmed_Median
1800.0	876.966980	# c0-s0	Median
1860.0	838.409973	# c0-s0	Sliding_Window_Mean
1920.0	817.806030	# c0-s0	Sliding_Window_Mean
1980.0	843.703979	# c0-s0	Sliding_Window_Mean
2040.0	911.205017	# c0-s0	Sliding_Window_Mean
2100.0	928.208984	# c0-s0	Median
2160.0	933.942017	# c0-s0	Last_Value
2220.0	1048.949951	# c0-s0	Last_Value
2280.0	919.650024	# c0-s0	Adjusted_Median
2340.0	979.716003	# c0-s0	Adjusted_Median
2400.0	975.284973	# c0-s0	Last_Value
2460.0	905.916016	# c0-s0	Last_Value
2520.0	918.080994	# c0-s0	Last_Value
