# 0 dimentional
# experiment = bandwidth_tcp
# pair = c0-s0
39.0	875.119000
100.0	798.148000
161.0	882.601000
222.0	936.511000
283.0	792.840000
344.0	864.675000
405.0	882.739000
466.0	856.754000
527.0	891.251000
588.0	859.529000
649.0	853.680000
710.0	831.265000
771.0	845.899000
832.0	821.227000
893.0	848.171000
954.0	844.836000
1015.0	817.691000
1076.0	835.107000
1137.0	821.619000
1198.0	849.431000
1259.0	840.791000
1320.0	856.490000
1381.0	826.871000
1442.0	856.169000
1503.0	867.184000
1564.0	854.076000
1625.0	824.527000
1686.0	769.574000
1747.0	876.967000
1808.0	838.410000
1869.0	817.806000
1930.0	843.704000
1991.0	911.205000
2052.0	928.209000
2113.0	933.942000
2174.0	1048.950000
2235.0	919.650000
2296.0	979.716000
2357.0	975.285000
2418.0	905.916000
2479.0	918.081000
2540.0	963.290000
2601.0	850.440000
2662.0	855.541000
2723.0	957.447000
2784.0	946.311000
2845.0	950.130000
2906.0	922.655000
2967.0	883.370000
3028.0	890.775000
3089.0	885.433000
3150.0	918.079000
3211.0	923.019000
3272.0	899.174000
3333.0	862.396000
3394.0	901.717000
3455.0	922.260000
3516.0	925.678000
3577.0	922.591000
3638.0	929.414000
3699.0	939.510000
3760.0	949.241000
3821.0	931.685000
3882.0	925.705000
3943.0	909.159000
4004.0	931.034000
4065.0	925.220000
4126.0	893.930000
4187.0	922.841000
4249.0	511.069000
4309.0	959.005000
4370.0	951.342000
4431.0	939.817000
4492.0	931.438000
4553.0	919.423000
4614.0	818.752000
4675.0	841.801000
4736.0	855.189000
4797.0	846.510000
4858.0	859.931000
4919.0	836.274000
4980.0	836.822000
5041.0	843.240000
5102.0	811.415000
5163.0	841.346000
5224.0	843.753000
5285.0	857.265000
5346.0	852.616000
5407.0	840.803000
5468.0	847.278000
5529.0	828.391000
5590.0	710.645000
5655.0	685.481000
5712.0	720.540000
5773.0	713.181000
5834.0	752.153000
5895.0	740.380000
5956.0	795.919000
6017.0	784.326000
6078.0	758.110000
6139.0	789.714000
6200.0	766.869000
6261.0	785.343000
6322.0	768.400000
6383.0	736.890000
6444.0	772.454000
6505.0	725.023000
6570.0	777.395000
6627.0	741.456000
6688.0	715.994000
6749.0	721.541000
6810.0	945.906000
6871.0	950.113000
6935.0	933.200000
6993.0	798.766000
7054.0	964.364000
7115.0	963.876000
7176.0	826.092000
7237.0	817.471000
7298.0	836.800000
7359.0	833.214000
7420.0	875.371000
7481.0	861.056000
7542.0	875.289000
7603.0	845.891000
7664.0	771.650000
7725.0	869.303000
7786.0	860.492000
7847.0	852.070000
7911.0	855.555000
7969.0	868.390000
8030.0	868.258000
8091.0	875.673000
8152.0	902.566000
8213.0	861.468000
8274.0	835.114000
8335.0	853.606000
8396.0	833.550000
8457.0	794.969000
8518.0	867.980000
8579.0	857.134000
8641.0	532.268000
8701.0	840.670000
8762.0	893.504000
8823.0	776.898000
8884.0	885.918000
8946.0	827.344000
9007.0	870.481000
9067.0	829.025000
9128.0	863.522000
9189.0	844.206000
9250.0	824.736000
9311.0	815.245000
9372.0	877.967000
9433.0	846.314000
9494.0	853.395000
9555.0	886.064000
9616.0	898.947000
9677.0	847.603000
9738.0	810.253000
9799.0	855.100000
9860.0	853.244000
9921.0	883.670000
9982.0	827.555000
10043.0	822.661000
10104.0	869.577000
10165.0	889.421000
10227.0	501.675000
10287.0	632.950000
10348.0	716.808000
10409.0	761.010000
10470.0	751.056000
10531.0	795.541000
10592.0	787.587000
10653.0	796.876000
10714.0	806.917000
10775.0	771.759000
10836.0	797.832000
10897.0	781.846000
10958.0	771.611000
11019.0	671.480000
11080.0	788.685000
11141.0	778.634000
11202.0	702.102000
11263.0	680.222000
11324.0	749.834000
11385.0	743.481000
11446.0	693.592000
11507.0	737.659000
11568.0	752.406000
11629.0	951.829000
11690.0	930.323000
11751.0	944.903000
11812.0	967.993000
11873.0	923.251000
11934.0	940.819000
11995.0	910.546000
12056.0	958.284000
12117.0	965.519000
12178.0	945.562000
12239.0	987.404000
12300.0	954.544000
12361.0	982.901000
12422.0	967.383000
12483.0	963.211000
12544.0	926.499000
12605.0	913.940000
12666.0	947.283000
12727.0	856.464000
12788.0	983.616000
12850.0	580.690000
12910.0	934.685000
12971.0	990.019000
13032.0	989.327000
13093.0	980.611000
13154.0	946.294000
13215.0	979.339000
13276.0	936.311000
13337.0	953.454000
13398.0	953.768000
13459.0	973.036000
13521.0	384.402000
13581.0	609.294000
13646.0	680.424000
13703.0	692.331000
13764.0	727.721000
13825.0	705.298000
13886.0	711.111000
13950.0	772.754000
14008.0	947.859000
14069.0	952.030000
14130.0	920.999000
14191.0	946.049000
14252.0	953.551000
14313.0	928.857000
14374.0	937.205000
14435.0	962.268000
14496.0	961.659000
14557.0	945.504000
14618.0	786.370000
14679.0	818.796000
14740.0	865.635000
14801.0	853.591000
14862.0	849.149000
14923.0	804.567000
14984.0	828.137000
15045.0	846.398000
15106.0	858.859000
15167.0	848.945000
15228.0	844.395000
15289.0	862.131000
15350.0	869.552000
15411.0	854.644000
15472.0	859.476000
15533.0	853.867000
15594.0	860.061000
15655.0	848.401000
15716.0	842.546000
15777.0	858.065000
15838.0	837.219000
15899.0	848.002000
15960.0	861.941000
16021.0	868.023000
16082.0	816.291000
16143.0	861.081000
16204.0	851.356000
16265.0	849.274000
16326.0	822.712000
16387.0	842.206000
16448.0	967.154000
16509.0	973.829000
16570.0	939.016000
16631.0	971.765000
16692.0	958.227000
16753.0	953.374000
16814.0	948.897000
16875.0	969.483000
16936.0	951.416000
16997.0	988.102000
17058.0	960.579000
17119.0	957.415000
17180.0	949.957000
17241.0	970.312000
17302.0	956.786000
17363.0	937.849000
17424.0	965.188000
17485.0	956.569000
17546.0	948.154000
17607.0	865.899000
17668.0	965.840000
17729.0	956.649000
17790.0	961.460000
17851.0	957.847000
17912.0	929.576000
17973.0	965.115000
18034.0	974.387000
18095.0	922.210000
18156.0	941.445000
18217.0	950.936000
18278.0	948.418000
18339.0	968.304000
18400.0	972.481000
18461.0	863.479000
18522.0	948.596000
18583.0	963.456000
18644.0	959.724000
18705.0	951.095000
18766.0	959.308000
18830.0	923.899000
18891.0	1039.400000
18949.0	981.000000
19010.0	959.535000
19071.0	942.719000
19132.0	942.404000
19193.0	978.398000
19254.0	932.752000
19315.0	964.630000
19376.0	956.574000
19437.0	943.717000
19498.0	752.496000
19559.0	934.317000
19624.0	771.739000
19710.0	889.129000
19778.0	806.485000
19870.0	811.530000
19935.0	796.236000
19999.0	794.719000
20090.0	832.518000
20153.0	824.723000
20217.0	793.331000
20280.0	769.425000
20344.0	828.385000
20408.0	795.449000
20503.0	817.395000
20571.0	830.951000
20669.0	646.891000
20728.0	659.604000
20822.0	672.224000
20926.0	741.577000
21002.0	598.026000
21097.0	668.852000
21159.0	740.018000
21223.0	923.617000
21286.0	968.651000
21382.0	966.551000
21441.0	923.085000
21508.0	957.114000
21600.0	974.106000
21662.0	970.987000
21726.0	968.471000
21819.0	930.509000
21879.0	863.810000
21944.0	966.241000
22035.0	992.954000
22144.0	985.250000
22207.0	644.650000
22304.0	1047.940000
22364.0	991.096000
22454.0	966.986000
22518.0	989.786000
22610.0	963.036000
22714.0	949.866000
22777.0	962.518000
22840.0	970.224000
22930.0	934.373000
22992.0	995.244000
23055.0	995.611000
23148.0	1000.330000
23211.0	983.298000
23301.0	965.510000
23364.0	951.166000
23454.0	910.169000
23517.0	895.269000
23579.0	886.279000
23641.0	915.151000
23706.0	974.607000
23799.0	983.364000
23908.0	941.113000
24020.0	972.235000
24144.0	904.804000
24206.0	958.359000
24296.0	986.408000
24398.0	975.220000
24511.0	949.274000
24574.0	947.762000
24637.0	930.673000
24729.0	966.233000
24792.0	980.607000
24886.0	817.413000
24994.0	889.707000
25059.0	789.109000
25148.0	847.591000
25251.0	885.594000
25359.0	737.059000
25423.0	926.811000
25485.0	874.670000
25550.0	759.413000
25614.0	889.919000
25678.0	890.770000
25743.0	834.122000
25809.0	850.491000
25901.0	795.241000
26005.0	571.467000
26111.0	958.401000
26220.0	967.986000
26331.0	957.424000
26443.0	748.764000
26555.0	839.065000
26667.0	863.596000
26779.0	820.867000
26892.0	592.525000
27003.0	846.376000
27115.0	861.194000
27228.0	845.689000
27341.0	843.618000
27454.0	846.444000
27567.0	823.102000
27680.0	829.269000
27793.0	796.509000
27906.0	838.462000
28019.0	783.062000
28136.0	835.046000
28252.0	854.010000
28366.0	838.305000
28485.0	938.079000
28601.0	898.497000
28715.0	930.069000
28830.0	944.641000
28943.0	976.923000
29056.0	947.473000
29169.0	924.516000
29282.0	971.245000
29395.0	955.809000
29508.0	918.616000
29621.0	969.753000
29734.0	948.991000
29847.0	927.623000
29960.0	973.533000
30073.0	964.206000
30186.0	901.562000
30299.0	905.053000
30412.0	962.891000
30525.0	967.132000
30642.0	992.091000
30758.0	987.175000
30820.0	972.725000
30912.0	919.029000
30975.0	955.964000
31040.0	985.845000
31102.0	981.919000
31192.0	983.938000
31255.0	1013.190000
31345.0	968.200000
31410.0	561.514000
31500.0	843.476000
31562.0	825.460000
31625.0	825.665000
31692.0	905.191000
31791.0	829.002000
31856.0	887.635000
31920.0	860.919000
31984.0	927.875000
32052.0	853.360000
32117.0	882.685000
32187.0	672.168000
32255.0	742.305000
32317.0	711.533000
32382.0	674.705000
32450.0	704.874000
32509.0	731.585000
32572.0	759.971000
32636.0	758.903000
32726.0	753.810000
32827.0	733.949000
32934.0	744.660000
33043.0	714.496000
33154.0	737.947000
33266.0	928.722000
33378.0	784.188000
33490.0	841.893000
33602.0	827.332000
33714.0	769.085000
33826.0	837.812000
33938.0	818.993000
34050.0	838.466000
34162.0	844.200000
34274.0	948.241000
34387.0	932.222000
34500.0	963.287000
34613.0	947.061000
34726.0	934.029000
34839.0	926.594000
34952.0	940.114000
35065.0	862.585000
35178.0	923.365000
35291.0	937.285000
35404.0	891.844000
35517.0	922.556000
35630.0	948.066000
35743.0	940.617000
35856.0	756.232000
35969.0	828.716000
36082.0	818.720000
36195.0	824.873000
36308.0	808.374000
36421.0	816.303000
36534.0	845.034000
36651.0	835.375000
36766.0	764.042000
36880.0	730.099000
36993.0	771.991000
37135.0	493.022000
37199.0	789.056000
37261.0	778.489000
37327.0	757.094000
37396.0	771.178000
37460.0	745.810000
37525.0	714.741000
37589.0	691.609000
37654.0	685.536000
37729.0	490.053000
37790.0	698.914000
37883.0	723.306000
37950.0	718.047000
38025.0	559.860000
38090.0	905.935000
38159.0	677.241000
38239.0	847.954000
38303.0	841.445000
38373.0	867.914000
38444.0	770.555000
38509.0	792.091000
38575.0	708.016000
38640.0	826.380000
38705.0	814.043000
38771.0	777.466000
38835.0	791.506000
38901.0	819.491000
38969.0	824.832000
39030.0	696.965000
39098.0	680.266000
39170.0	434.515000
39236.0	702.209000
39307.0	475.249000
39373.0	700.173000
39437.0	697.369000
39502.0	720.246000
39568.0	677.067000
39635.0	697.719000
39701.0	743.226000
39770.0	648.673000
39836.0	644.370000
39912.0	709.680000
39978.0	570.725000
40046.0	595.229000
40107.0	678.643000
40171.0	679.366000
40252.0	533.460000
40322.0	535.419000
40385.0	575.098000
40448.0	503.360000
40511.0	650.793000
40584.0	673.450000
40653.0	508.821000
40718.0	674.699000
40781.0	687.045000
40847.0	545.841000
40909.0	667.191000
40977.0	661.266000
41086.0	516.840000
41145.0	689.477000
41210.0	599.561000
41285.0	667.608000
41352.0	719.364000
41418.0	518.151000
